wallet_id,reason,metric,value
0x89faad178e17cf542e2a90a14bc424d9c90858be,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,155810.4479
0x89faad178e17cf542e2a90a14bc424d9c90858be,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x89faad178e17cf542e2a90a14bc424d9c90858be,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,632024.0264
0x89faad178e17cf542e2a90a14bc424d9c90858be,Unexpected behaviour due to retained_liquidity,retained_liquidity,632024.0264
0x8a1888aca0bbe3139e0f739310208e3faf502200,Unexpected behaviour due to max_holding_days,max_holding_days,1933.142468133
0x8a1888aca0bbe3139e0f739310208e3faf502200,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,220698.11562
0x8a1888aca0bbe3139e0f739310208e3faf502200,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.033264543
0x8a1888aca0bbe3139e0f739310208e3faf502200,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2647458.84241
0x8a1888aca0bbe3139e0f739310208e3faf502200,Unexpected behaviour due to retained_liquidity,retained_liquidity,37667.121103
0x8a345365097244e553d0c2a5442e5ad9e4182293,Unexpected behaviour due to max_holding_days,max_holding_days,1307.38907
0x8a345365097244e553d0c2a5442e5ad9e4182293,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x8a345365097244e553d0c2a5442e5ad9e4182293,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.999830186
0x8a345365097244e553d0c2a5442e5ad9e4182293,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1268915.51
0x8a345365097244e553d0c2a5442e5ad9e4182293,Unexpected behaviour due to retained_liquidity,retained_liquidity,1268700.03
0x8ae98e7e047fb6b4edf6af6e9282ec48d91daef1,Unexpected behaviour due to max_holding_days,max_holding_days,1485.074886244
0x8ae98e7e047fb6b4edf6af6e9282ec48d91daef1,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,58026.64829
0x8ae98e7e047fb6b4edf6af6e9282ec48d91daef1,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.391214502
0x8ae98e7e047fb6b4edf6af6e9282ec48d91daef1,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,962564.5574999999
0x8ae98e7e047fb6b4edf6af6e9282ec48d91daef1,Unexpected behaviour due to retained_liquidity,retained_liquidity,82610.35241
0x8b5347e12ece13475157b712ed601a7ec5962bb9,Unexpected behaviour due to max_holding_days,max_holding_days,2625.5945205
0x8b5347e12ece13475157b712ed601a7ec5962bb9,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,21170.521963
0x8b5347e12ece13475157b712ed601a7ec5962bb9,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.300248507
0x8b5347e12ece13475157b712ed601a7ec5962bb9,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,106248.78536000001
0x8b5347e12ece13475157b712ed601a7ec5962bb9,Unexpected behaviour due to retained_liquidity,retained_liquidity,-26240.99105
0x8b010dbc628ff356c60b9b6b60541fa9d6441733,Unexpected behaviour due to max_holding_days,max_holding_days,2505.9811823
0x8b010dbc628ff356c60b9b6b60541fa9d6441733,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,6380.624234
0x8b010dbc628ff356c60b9b6b60541fa9d6441733,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x8b010dbc628ff356c60b9b6b60541fa9d6441733,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,34909.7461846
0x8b010dbc628ff356c60b9b6b60541fa9d6441733,Unexpected behaviour due to retained_liquidity,retained_liquidity,-3790.3093743
0x8c2d13991bec13b4eedab4ed7c9dd01c73dd08f1,Unexpected behaviour due to max_holding_days,max_holding_days,16.44611111
0x8c2d13991bec13b4eedab4ed7c9dd01c73dd08f1,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,102551.0215
0x8c2d13991bec13b4eedab4ed7c9dd01c73dd08f1,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x8c2d13991bec13b4eedab4ed7c9dd01c73dd08f1,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,445749.2391
0x8c2d13991bec13b4eedab4ed7c9dd01c73dd08f1,Unexpected behaviour due to retained_liquidity,retained_liquidity,-2293707.86002
0x8bbe5d78be45931cf4815d8a00bf38c3ddd36782,Unexpected behaviour due to max_holding_days,max_holding_days,548.2451019
0x8bbe5d78be45931cf4815d8a00bf38c3ddd36782,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x8bbe5d78be45931cf4815d8a00bf38c3ddd36782,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.33704e-06
0x8bbe5d78be45931cf4815d8a00bf38c3ddd36782,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,22215335.08
0x8bbe5d78be45931cf4815d8a00bf38c3ddd36782,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1046352.11213206
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,Unexpected behaviour due to max_holding_days,max_holding_days,1747.7616556
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1182516.245
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,4018881.118249
0x8c6439fc4b3b0265d52d3b05620bf3e00726ed99,Unexpected behaviour due to retained_liquidity,retained_liquidity,-2859854.823247
0x8bc0aee1276dd867a92fad7affa7af252569ecae,Unexpected behaviour due to max_holding_days,max_holding_days,835.1484548
0x8bc0aee1276dd867a92fad7affa7af252569ecae,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1083901.1972309
0x8bc0aee1276dd867a92fad7affa7af252569ecae,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.114186731
0x8bc0aee1276dd867a92fad7affa7af252569ecae,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,6399658.540999999
0x8bc0aee1276dd867a92fad7affa7af252569ecae,Unexpected behaviour due to retained_liquidity,retained_liquidity,-3539807.4696
0x8c54c37b045e0558f65bb811dbab703b0a0f2c89,Unexpected behaviour due to max_holding_days,max_holding_days,539.4144652
0x8c54c37b045e0558f65bb811dbab703b0a0f2c89,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,138329.5194
0x8c54c37b045e0558f65bb811dbab703b0a0f2c89,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.50644509
0x8c54c37b045e0558f65bb811dbab703b0a0f2c89,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,848711.1831
0x8c54c37b045e0558f65bb811dbab703b0a0f2c89,Unexpected behaviour due to retained_liquidity,retained_liquidity,429825.6116
0x8e2dc68f3d3a8391cc7f380b2ff6adf1f6f3073a,Unexpected behaviour due to max_holding_days,max_holding_days,128.772294
0x8e2dc68f3d3a8391cc7f380b2ff6adf1f6f3073a,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,0.0
0x8e2dc68f3d3a8391cc7f380b2ff6adf1f6f3073a,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x8e2dc68f3d3a8391cc7f380b2ff6adf1f6f3073a,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,859413.2672
0x8e2dc68f3d3a8391cc7f380b2ff6adf1f6f3073a,Unexpected behaviour due to retained_liquidity,retained_liquidity,859413.2672
0x8df33a75e5cc9d71db97fb1248cc8bdac316fe09,Unexpected behaviour due to max_holding_days,max_holding_days,1283.9581509099999
0x8df33a75e5cc9d71db97fb1248cc8bdac316fe09,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,130348.3864
0x8df33a75e5cc9d71db97fb1248cc8bdac316fe09,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.426748787
0x8df33a75e5cc9d71db97fb1248cc8bdac316fe09,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,371225.48279000004
0x8df33a75e5cc9d71db97fb1248cc8bdac316fe09,Unexpected behaviour due to retained_liquidity,retained_liquidity,79567.36902700001
0x8dd86363e2fc813be6ac52dcd96b3c4f782225a5,Unexpected behaviour due to max_holding_days,max_holding_days,1486.7222855
0x8dd86363e2fc813be6ac52dcd96b3c4f782225a5,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,160.593043
0x8dd86363e2fc813be6ac52dcd96b3c4f782225a5,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.059608976
0x8dd86363e2fc813be6ac52dcd96b3c4f782225a5,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,342324.4555
0x8dd86363e2fc813be6ac52dcd96b3c4f782225a5,Unexpected behaviour due to retained_liquidity,retained_liquidity,197528.56255899998
0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,Unexpected behaviour due to max_holding_days,max_holding_days,2433.1234239200003
0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1038.2245402
0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0000698726
0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1100368542.363
0x8e2400a8822fe2da5a8c52b7f7b412acb49813c8,Unexpected behaviour due to retained_liquidity,retained_liquidity,29986002.1896158
0x8f1027cc0145e106122aa63e9e26e7afb7ace1f4,Unexpected behaviour due to max_holding_days,max_holding_days,2183.5592850000003
0x8f1027cc0145e106122aa63e9e26e7afb7ace1f4,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,64656.80858
0x8f1027cc0145e106122aa63e9e26e7afb7ace1f4,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.076961635
0x8f1027cc0145e106122aa63e9e26e7afb7ace1f4,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,540175.1603999999
0x8f1027cc0145e106122aa63e9e26e7afb7ace1f4,Unexpected behaviour due to retained_liquidity,retained_liquidity,274630.64726
0x8db6c461ceb881668566dd996f4488d96dbf0d39,Unexpected behaviour due to max_holding_days,max_holding_days,1612.7961664
0x8db6c461ceb881668566dd996f4488d96dbf0d39,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,139551.9096
0x8db6c461ceb881668566dd996f4488d96dbf0d39,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.240790328
0x8db6c461ceb881668566dd996f4488d96dbf0d39,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,585885.8266
0x8db6c461ceb881668566dd996f4488d96dbf0d39,Unexpected behaviour due to retained_liquidity,retained_liquidity,64428.65897999999
0x8dcd756494b5a91cbd38177eeb53c56de74a038f,Unexpected behaviour due to max_holding_days,max_holding_days,102.3698101
0x8dcd756494b5a91cbd38177eeb53c56de74a038f,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,31246.47424
0x8dcd756494b5a91cbd38177eeb53c56de74a038f,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x8dcd756494b5a91cbd38177eeb53c56de74a038f,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,388799.2496
0x8dcd756494b5a91cbd38177eeb53c56de74a038f,Unexpected behaviour due to retained_liquidity,retained_liquidity,388799.2496
0x8d6e15cb3442ff24f2b8538c203b829f3d879705,Unexpected behaviour due to max_holding_days,max_holding_days,2457.39240375
0x8d6e15cb3442ff24f2b8538c203b829f3d879705,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,27861556.937823858
0x8d6e15cb3442ff24f2b8538c203b829f3d879705,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x8d6e15cb3442ff24f2b8538c203b829f3d879705,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,736328848.2548001
0x8d6e15cb3442ff24f2b8538c203b829f3d879705,Unexpected behaviour due to retained_liquidity,retained_liquidity,-33480379.969592117
0x8de14e014402c0677b075a69122f94c0425cc179,Unexpected behaviour due to max_holding_days,max_holding_days,773.696122022
0x8de14e014402c0677b075a69122f94c0425cc179,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,539207.49112
0x8de14e014402c0677b075a69122f94c0425cc179,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x8de14e014402c0677b075a69122f94c0425cc179,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,748437.0817
0x8de14e014402c0677b075a69122f94c0425cc179,Unexpected behaviour due to retained_liquidity,retained_liquidity,-7690655.492082954
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,Unexpected behaviour due to max_holding_days,max_holding_days,751.113076933
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,4367936.817480001
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.957720739
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,13507669.0369
0x8df04d551e3f7f5b03a67de79184bb919a97bbde,Unexpected behaviour due to retained_liquidity,retained_liquidity,10865012.894208
0x8f3c6aab1f3b29f61bf860cb766ce0f6f2477935,Unexpected behaviour due to max_holding_days,max_holding_days,1120.8945441
0x8f3c6aab1f3b29f61bf860cb766ce0f6f2477935,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,127294.7664988
0x8f3c6aab1f3b29f61bf860cb766ce0f6f2477935,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.943829756
0x8f3c6aab1f3b29f61bf860cb766ce0f6f2477935,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,391282.083277
0x8f3c6aab1f3b29f61bf860cb766ce0f6f2477935,Unexpected behaviour due to retained_liquidity,retained_liquidity,21379.679760999996
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,Unexpected behaviour due to max_holding_days,max_holding_days,1825.9113794
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,181799.56633499998
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.292261609
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,787109.5196
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,Unexpected behaviour due to retained_liquidity,retained_liquidity,110062.56549
0x8f27fa136ff4da1796368380019029d81d12d06d,Unexpected behaviour due to max_holding_days,max_holding_days,17.827569443
0x8f27fa136ff4da1796368380019029d81d12d06d,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,2841260.0659999996
0x8f27fa136ff4da1796368380019029d81d12d06d,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.244774155
0x8f27fa136ff4da1796368380019029d81d12d06d,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,19193043.803
0x8f27fa136ff4da1796368380019029d81d12d06d,Unexpected behaviour due to retained_liquidity,retained_liquidity,2848674.2731
0x8ea4aa608a88b2d6c3cd53882e4cc174dbba980c,Unexpected behaviour due to max_holding_days,max_holding_days,2133.204799037
0x8ea4aa608a88b2d6c3cd53882e4cc174dbba980c,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,65052.1892835
0x8ea4aa608a88b2d6c3cd53882e4cc174dbba980c,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0782465860000001
0x8ea4aa608a88b2d6c3cd53882e4cc174dbba980c,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1276331.9208809999
0x8ea4aa608a88b2d6c3cd53882e4cc174dbba980c,Unexpected behaviour due to retained_liquidity,retained_liquidity,-114887.995209
0x9023f1ed962416848bf844162903ef4624b27a4f,Unexpected behaviour due to max_holding_days,max_holding_days,9.402638889
0x9023f1ed962416848bf844162903ef4624b27a4f,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,229086.2829
0x9023f1ed962416848bf844162903ef4624b27a4f,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x9023f1ed962416848bf844162903ef4624b27a4f,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,5154141.024
0x9023f1ed962416848bf844162903ef4624b27a4f,Unexpected behaviour due to retained_liquidity,retained_liquidity,-47400.83701
0x8e902d03d2ca84ab78732fd1704df415d5f4f595,Unexpected behaviour due to max_holding_days,max_holding_days,2181.719567
0x8e902d03d2ca84ab78732fd1704df415d5f4f595,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,2036133.3339
0x8e902d03d2ca84ab78732fd1704df415d5f4f595,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.491010005
0x8e902d03d2ca84ab78732fd1704df415d5f4f595,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,15296267.393000001
0x8e902d03d2ca84ab78732fd1704df415d5f4f595,Unexpected behaviour due to retained_liquidity,retained_liquidity,593299.1858
0x9057172e5c9c22b69be030c3fe832136dbaaf622,Unexpected behaviour due to max_holding_days,max_holding_days,92.59955683
0x9057172e5c9c22b69be030c3fe832136dbaaf622,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,125259.1979
0x9057172e5c9c22b69be030c3fe832136dbaaf622,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x9057172e5c9c22b69be030c3fe832136dbaaf622,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,683642.0684
0x9057172e5c9c22b69be030c3fe832136dbaaf622,Unexpected behaviour due to retained_liquidity,retained_liquidity,683642.0684
0x8fdc8b871355529741073c083a1c8a6a71853ee0,Unexpected behaviour due to max_holding_days,max_holding_days,275.257903011
0x8fdc8b871355529741073c083a1c8a6a71853ee0,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,215772.8625
0x8fdc8b871355529741073c083a1c8a6a71853ee0,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x8fdc8b871355529741073c083a1c8a6a71853ee0,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,5791542.9074
0x8fdc8b871355529741073c083a1c8a6a71853ee0,Unexpected behaviour due to retained_liquidity,retained_liquidity,-543194.0164000001
0x8f905aa769d9fbc2bd0e190a3a3d80b51a3c78f3,Unexpected behaviour due to max_holding_days,max_holding_days,655.9965044
0x8f905aa769d9fbc2bd0e190a3a3d80b51a3c78f3,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,388896.87840000005
0x8f905aa769d9fbc2bd0e190a3a3d80b51a3c78f3,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.262558513
0x8f905aa769d9fbc2bd0e190a3a3d80b51a3c78f3,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,2514047.7958
0x8f905aa769d9fbc2bd0e190a3a3d80b51a3c78f3,Unexpected behaviour due to retained_liquidity,retained_liquidity,310048.8563
0x908ca773425784e1d6c5679a60a40461aa40748a,Unexpected behaviour due to max_holding_days,max_holding_days,4496.296208
0x908ca773425784e1d6c5679a60a40461aa40748a,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1848.7496313000001
0x908ca773425784e1d6c5679a60a40461aa40748a,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.24073553
0x908ca773425784e1d6c5679a60a40461aa40748a,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,21515.322891
0x908ca773425784e1d6c5679a60a40461aa40748a,Unexpected behaviour due to retained_liquidity,retained_liquidity,3718.20352427
0x922b2b25059355fcea3bece46636e7bb234fed36,Unexpected behaviour due to max_holding_days,max_holding_days,1376.86942734
0x922b2b25059355fcea3bece46636e7bb234fed36,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,27.75142648
0x922b2b25059355fcea3bece46636e7bb234fed36,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.06e-07
0x922b2b25059355fcea3bece46636e7bb234fed36,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,115095854.64999999
0x922b2b25059355fcea3bece46636e7bb234fed36,Unexpected behaviour due to retained_liquidity,retained_liquidity,-804.226012842
0x90e67895dd1f1b4dd202a7d3f6da134046e11cbe,Unexpected behaviour due to max_holding_days,max_holding_days,1454.781034
0x90e67895dd1f1b4dd202a7d3f6da134046e11cbe,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,328720.6309
0x90e67895dd1f1b4dd202a7d3f6da134046e11cbe,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.005387788
0x90e67895dd1f1b4dd202a7d3f6da134046e11cbe,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1349544.2609
0x90e67895dd1f1b4dd202a7d3f6da134046e11cbe,Unexpected behaviour due to retained_liquidity,retained_liquidity,3288.9905120000003
0x919bef46e3bf6263e2360bd6ed55f88717499e84,Unexpected behaviour due to max_holding_days,max_holding_days,2253.0752038
0x919bef46e3bf6263e2360bd6ed55f88717499e84,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,847837895.97668
0x919bef46e3bf6263e2360bd6ed55f88717499e84,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x919bef46e3bf6263e2360bd6ed55f88717499e84,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,4409609360.3
0x919bef46e3bf6263e2360bd6ed55f88717499e84,Unexpected behaviour due to retained_liquidity,retained_liquidity,-1864411962.693922
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,Unexpected behaviour due to max_holding_days,max_holding_days,1533.960594937
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,112298.20051899999
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0833977209999999
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,275661.47619
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,Unexpected behaviour due to retained_liquidity,retained_liquidity,-123659.06641999999
0x9320bbfbb4eac5a94cdea8c16db4f308d6b2eb2e,Unexpected behaviour due to max_holding_days,max_holding_days,2766.541457
0x9320bbfbb4eac5a94cdea8c16db4f308d6b2eb2e,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,5965.942443
0x9320bbfbb4eac5a94cdea8c16db4f308d6b2eb2e,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.0
0x9320bbfbb4eac5a94cdea8c16db4f308d6b2eb2e,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,33528.18892
0x9320bbfbb4eac5a94cdea8c16db4f308d6b2eb2e,Unexpected behaviour due to retained_liquidity,retained_liquidity,19368.819675
0x93853a2a05d01e3e64a3c18e1cd413b376215c1b,Unexpected behaviour due to max_holding_days,max_holding_days,3.607361111
0x93853a2a05d01e3e64a3c18e1cd413b376215c1b,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1907172.76
0x93853a2a05d01e3e64a3c18e1cd413b376215c1b,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.00165489
0x93853a2a05d01e3e64a3c18e1cd413b376215c1b,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,113920510.0
0x93853a2a05d01e3e64a3c18e1cd413b376215c1b,Unexpected behaviour due to retained_liquidity,retained_liquidity,188525.9656
0x92b3ca32614065006582e3a675e30b944785d10d,Unexpected behaviour due to max_holding_days,max_holding_days,1055.111156444
0x92b3ca32614065006582e3a675e30b944785d10d,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,706616.8939
0x92b3ca32614065006582e3a675e30b944785d10d,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x92b3ca32614065006582e3a675e30b944785d10d,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,274880.7146
0x92b3ca32614065006582e3a675e30b944785d10d,Unexpected behaviour due to retained_liquidity,retained_liquidity,-2075333.4057719382
0x92f503d682eb842e3bfc56f2bb00265fa8d6fc71,Unexpected behaviour due to max_holding_days,max_holding_days,1258.5607813
0x92f503d682eb842e3bfc56f2bb00265fa8d6fc71,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,2907.183657
0x92f503d682eb842e3bfc56f2bb00265fa8d6fc71,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,1.560134452
0x92f503d682eb842e3bfc56f2bb00265fa8d6fc71,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,10287.4362963
0x92f503d682eb842e3bfc56f2bb00265fa8d6fc71,Unexpected behaviour due to retained_liquidity,retained_liquidity,10232.68540178
0x93377baded97e02c78b89d21217e27c0eb6b5c29,Unexpected behaviour due to max_holding_days,max_holding_days,2589.4936390000003
0x93377baded97e02c78b89d21217e27c0eb6b5c29,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,32597.246585
0x93377baded97e02c78b89d21217e27c0eb6b5c29,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.0
0x93377baded97e02c78b89d21217e27c0eb6b5c29,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,1042027.48044
0x93377baded97e02c78b89d21217e27c0eb6b5c29,Unexpected behaviour due to retained_liquidity,retained_liquidity,-2031.1912251
0x930f7760dc5752fcc24ab9741647fe5a51181145,Unexpected behaviour due to max_holding_days,max_holding_days,1505.3576822
0x930f7760dc5752fcc24ab9741647fe5a51181145,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,964675.8166
0x930f7760dc5752fcc24ab9741647fe5a51181145,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,0.147881274
0x930f7760dc5752fcc24ab9741647fe5a51181145,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,11102844.728999998
0x930f7760dc5752fcc24ab9741647fe5a51181145,Unexpected behaviour due to retained_liquidity,retained_liquidity,819550.1269
0x92f2c91d93b5049136c9d51cf8b29983c43ac738,Unexpected behaviour due to max_holding_days,max_holding_days,3358.2819641999995
0x92f2c91d93b5049136c9d51cf8b29983c43ac738,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,55644.769490000006
0x92f2c91d93b5049136c9d51cf8b29983c43ac738,Unexpected behaviour due to liquidity_percent_remaining,liquidity_percent_remaining,2.040828588
0x92f2c91d93b5049136c9d51cf8b29983c43ac738,Unexpected behaviour due to total_deposit_all_time,total_deposit_all_time,279352.09783
0x92f2c91d93b5049136c9d51cf8b29983c43ac738,Unexpected behaviour due to retained_liquidity,retained_liquidity,209419.623581
0x930e5e647adec6d24b60c053e4ea318c58510f6e,Unexpected behaviour due to max_holding_days,max_holding_days,2575.8897230000002
0x930e5e647adec6d24b60c053e4ea318c58510f6e,Unexpected behaviour due to lp_volatility_stddev,lp_volatility_stddev,1554679.3996000001
